,time,model,connected,soc,days,cadaster,ev_id
0,1,Nissan Leaf e+,True,36.25,1,79514:037:0033,0
1,2,Nissan Leaf e+,True,42.85,1,79514:037:0033,0
2,3,Nissan Leaf e+,True,49.45,1,79514:037:0033,0
3,4,Nissan Leaf e+,True,56.0,1,79514:037:0033,0
4,5,Nissan Leaf e+,True,56.0,1,79514:037:0033,0
5,6,Nissan Leaf e+,False,56.0,1,79514:037:0033,0
6,7,Nissan Leaf e+,True,47.48072932369741,1,79507:007:0005,0
7,8,Nissan Leaf e+,False,54.08072932369741,1,79507:007:0005,0
8,9,Nissan Leaf e+,False,49.061418629091875,1,79507:007:0005,0
9,10,Nissan Leaf e+,False,48.201418629091876,1,79507:007:0005,0
10,11,Nissan Leaf e+,True,40.926626064964985,1,79507:007:0005,0
11,12,Nissan Leaf e+,False,47.52662606496499,1,79507:007:0005,0
12,13,Nissan Leaf e+,False,39.32559534888096,1,79507:007:0005,0
13,14,Nissan Leaf e+,True,34.591420059800306,1,79507:007:0005,0
14,15,Nissan Leaf e+,True,41.19142005980031,1,79507:007:0005,0
15,16,Nissan Leaf e+,False,47.79142005980031,1,79507:007:0005,0
16,17,Nissan Leaf e+,True,36.42078730681355,1,79507:007:0005,0
17,18,Nissan Leaf e+,False,43.02078730681355,1,79507:007:0005,0
18,19,Nissan Leaf e+,False,31.246944627451697,1,79514:037:0033,0
19,20,Nissan Leaf e+,True,30.386944627451697,1,79514:037:0033,0
20,21,Nissan Leaf e+,True,36.9869446274517,1,79514:037:0033,0
21,22,Nissan Leaf e+,False,43.5869446274517,1,79514:037:0033,0
22,23,Nissan Leaf e+,True,34.58117204815821,1,79514:037:0033,0
23,24,Nissan Leaf e+,False,41.18117204815821,1,79514:037:0033,0
24,1,Nissan Leaf e+,False,40.32117204815821,2,79514:037:0033,0
25,2,Nissan Leaf e+,True,28.565875283921947,2,79514:037:0033,0
26,3,Nissan Leaf e+,True,35.16587528392195,2,79514:037:0033,0
27,4,Nissan Leaf e+,False,41.76587528392195,2,79514:037:0033,0
28,5,Nissan Leaf e+,True,30.324392725172686,2,79514:037:0033,0
29,6,Nissan Leaf e+,True,36.92439272517269,2,79514:037:0033,0
30,7,Nissan Leaf e+,True,43.52439272517269,2,79507:007:0005,0
31,8,Nissan Leaf e+,False,50.12439272517269,2,79507:007:0005,0
32,9,Nissan Leaf e+,False,44.38975852140654,2,79507:007:0005,0
33,10,Nissan Leaf e+,True,43.52975852140654,2,79507:007:0005,0
34,11,Nissan Leaf e+,True,50.12975852140654,2,79507:007:0005,0
35,12,Nissan Leaf e+,False,56.0,2,79507:007:0005,0
36,13,Nissan Leaf e+,True,40.52,2,79507:007:0005,0
37,14,Nissan Leaf e+,False,47.120000000000005,2,79507:007:0005,0
38,15,Nissan Leaf e+,True,46.260000000000005,2,79507:007:0005,0
39,16,Nissan Leaf e+,True,52.86000000000001,2,79507:007:0005,0
40,17,Nissan Leaf e+,False,56.0,2,79507:007:0005,0
41,18,Nissan Leaf e+,False,49.601522505606404,2,79507:007:0005,0
42,19,Nissan Leaf e+,True,44.7454181483983,2,79514:037:0033,0
43,20,Nissan Leaf e+,False,51.3454181483983,2,79514:037:0033,0
44,21,Nissan Leaf e+,False,48.60803824303981,2,79514:037:0033,0
45,22,Nissan Leaf e+,False,42.30309228602275,2,79514:037:0033,0
46,23,Nissan Leaf e+,False,39.277827497945935,2,79514:037:0033,0
47,24,Nissan Leaf e+,False,30.62941853617275,2,79514:037:0033,0
48,1,Nissan Leaf e+,True,29.76941853617275,3,79514:037:0033,0
49,2,Nissan Leaf e+,False,36.36941853617275,3,79514:037:0033,0
50,3,Nissan Leaf e+,True,25.039017057786005,3,79514:037:0033,0
51,4,Nissan Leaf e+,True,31.639017057786006,3,79514:037:0033,0
52,5,Nissan Leaf e+,True,38.23901705778601,3,79514:037:0033,0
53,6,Nissan Leaf e+,True,44.83901705778601,3,79514:037:0033,0
54,7,Nissan Leaf e+,False,51.43901705778601,3,79507:007:0005,0
55,8,Nissan Leaf e+,False,50.57901705778601,3,79507:007:0005,0
56,9,Nissan Leaf e+,False,38.91391804956836,3,79507:007:0005,0
57,10,Nissan Leaf e+,True,34.121057156115185,3,79507:007:0005,0
58,11,Nissan Leaf e+,True,40.72105715611519,3,79507:007:0005,0
59,12,Nissan Leaf e+,True,47.32105715611519,3,79507:007:0005,0
60,13,Nissan Leaf e+,False,53.92105715611519,3,79507:007:0005,0
61,14,Nissan Leaf e+,True,49.301446078508135,3,79507:007:0005,0
62,15,Nissan Leaf e+,True,55.90144607850814,3,79507:007:0005,0
63,16,Nissan Leaf e+,True,56.0,3,79507:007:0005,0
64,17,Nissan Leaf e+,True,56.0,3,79507:007:0005,0
65,18,Nissan Leaf e+,False,56.0,3,79507:007:0005,0
66,19,Nissan Leaf e+,True,40.8572768318352,3,79514:037:0033,0
67,20,Nissan Leaf e+,False,47.4572768318352,3,79514:037:0033,0
68,21,Nissan Leaf e+,False,46.538069129886864,3,79514:037:0033,0
69,22,Nissan Leaf e+,True,45.678069129886865,3,79514:037:0033,0
70,23,Nissan Leaf e+,False,52.278069129886866,3,79514:037:0033,0
71,24,Nissan Leaf e+,True,49.788206002021305,3,79514:037:0033,0
72,1,Nissan Leaf e+,True,56.0,4,79514:037:0033,0
73,2,Nissan Leaf e+,True,56.0,4,79514:037:0033,0
74,3,Nissan Leaf e+,True,56.0,4,79514:037:0033,0
75,4,Nissan Leaf e+,True,56.0,4,79514:037:0033,0
76,5,Nissan Leaf e+,False,56.0,4,79514:037:0033,0
77,6,Nissan Leaf e+,True,54.29010651264735,4,79514:037:0033,0
78,7,Nissan Leaf e+,False,56.0,4,79507:007:0005,0
79,8,Nissan Leaf e+,True,51.36745741565495,4,79507:007:0005,0
80,9,Nissan Leaf e+,True,56.0,4,79507:007:0005,0
81,10,Nissan Leaf e+,False,56.0,4,79507:007:0005,0
82,11,Nissan Leaf e+,True,52.64485449701588,4,79507:007:0005,0
83,12,Nissan Leaf e+,True,56.0,4,79507:007:0005,0
84,13,Nissan Leaf e+,False,56.0,4,79507:007:0005,0
85,14,Nissan Leaf e+,True,48.87540844897289,4,79507:007:0005,0
86,15,Nissan Leaf e+,False,55.47540844897289,4,79507:007:0005,0
87,16,Nissan Leaf e+,True,53.833553096346165,4,79507:007:0005,0
88,17,Nissan Leaf e+,False,56.0,4,79507:007:0005,0
89,18,Nissan Leaf e+,False,51.04291663615439,4,79507:007:0005,0
90,19,Nissan Leaf e+,True,42.65839157784052,4,79514:037:0033,0
91,20,Nissan Leaf e+,True,49.25839157784052,4,79514:037:0033,0
92,21,Nissan Leaf e+,False,55.85839157784052,4,79514:037:0033,0
93,22,Nissan Leaf e+,True,54.99839157784052,4,79514:037:0033,0
94,23,Nissan Leaf e+,True,56.0,4,79514:037:0033,0
95,24,Nissan Leaf e+,True,56.0,4,79514:037:0033,0
96,1,Nissan Leaf e+,True,56.0,5,79514:037:0033,0
97,2,Nissan Leaf e+,True,56.0,5,79514:037:0033,0
98,3,Nissan Leaf e+,True,56.0,5,79514:037:0033,0
99,4,Nissan Leaf e+,False,56.0,5,79514:037:0033,0
100,5,Nissan Leaf e+,True,55.14,5,79514:037:0033,0
101,6,Nissan Leaf e+,True,56.0,5,79514:037:0033,0
102,7,Nissan Leaf e+,True,56.0,5,79507:007:0005,0
103,8,Nissan Leaf e+,False,56.0,5,79507:007:0005,0
104,9,Nissan Leaf e+,True,51.13943536709297,5,79507:007:0005,0
105,10,Nissan Leaf e+,True,56.0,5,79507:007:0005,0
106,11,Nissan Leaf e+,True,56.0,5,79507:007:0005,0
107,12,Nissan Leaf e+,False,56.0,5,79507:007:0005,0
108,13,Nissan Leaf e+,False,52.86056409500635,5,79507:007:0005,0
109,14,Nissan Leaf e+,True,49.089684583511065,5,79507:007:0005,0
110,15,Nissan Leaf e+,True,55.68968458351107,5,79507:007:0005,0
111,16,Nissan Leaf e+,False,56.0,5,79507:007:0005,0
112,17,Nissan Leaf e+,True,55.14,5,79507:007:0005,0
113,18,Nissan Leaf e+,False,56.0,5,79507:007:0005,0
114,19,Nissan Leaf e+,True,54.016031400130956,5,79514:037:0033,0
115,20,Nissan Leaf e+,False,56.0,5,79514:037:0033,0
116,21,Nissan Leaf e+,True,55.14,5,79514:037:0033,0
117,22,Nissan Leaf e+,False,56.0,5,79514:037:0033,0
118,23,Nissan Leaf e+,True,47.757411977035005,5,79514:037:0033,0
119,24,Nissan Leaf e+,True,54.35741197703501,5,79514:037:0033,0
120,1,Nissan Leaf e+,True,56.0,6,79514:037:0033,0
121,2,Nissan Leaf e+,True,56.0,6,79514:037:0033,0
122,3,Nissan Leaf e+,True,56.0,6,79514:037:0033,0
123,4,Nissan Leaf e+,True,56.0,6,79514:037:0033,0
124,5,Nissan Leaf e+,True,56.0,6,79514:037:0033,0
125,6,Nissan Leaf e+,True,56.0,6,79514:037:0033,0
126,7,Nissan Leaf e+,False,56.0,6,79507:007:0005,0
127,8,Nissan Leaf e+,False,55.14,6,79507:007:0005,0
128,9,Nissan Leaf e+,True,54.28,6,79507:007:0005,0
129,10,Nissan Leaf e+,True,56.0,6,79507:007:0005,0
130,11,Nissan Leaf e+,True,56.0,6,79507:007:0005,0
131,12,Nissan Leaf e+,True,56.0,6,79507:007:0005,0
132,13,Nissan Leaf e+,True,56.0,6,79507:007:0005,0
133,14,Nissan Leaf e+,True,56.0,6,79507:007:0005,0
134,15,Nissan Leaf e+,True,56.0,6,79507:007:0005,0
135,16,Nissan Leaf e+,True,56.0,6,79507:007:0005,0
136,17,Nissan Leaf e+,True,56.0,6,79507:007:0005,0
137,18,Nissan Leaf e+,True,56.0,6,79507:007:0005,0
138,19,Nissan Leaf e+,False,56.0,6,79514:037:0033,0
139,20,Nissan Leaf e+,True,41.20985190458272,6,79514:037:0033,0
140,21,Nissan Leaf e+,False,47.80985190458272,6,79514:037:0033,0
141,22,Nissan Leaf e+,True,39.06462882310096,6,79514:037:0033,0
142,23,Nissan Leaf e+,False,45.66462882310096,6,79514:037:0033,0
143,24,Nissan Leaf e+,False,44.80462882310096,6,79514:037:0033,0
144,1,Nissan Leaf e+,False,42.70852176277304,7,79514:037:0033,0
145,2,Nissan Leaf e+,True,30.139552440800724,7,79514:037:0033,0
146,3,Nissan Leaf e+,False,36.73955244080072,7,79514:037:0033,0
147,4,Nissan Leaf e+,False,32.84613085219218,7,79514:037:0033,0
148,5,Nissan Leaf e+,True,30.63783812548482,7,79514:037:0033,0
149,6,Nissan Leaf e+,True,37.23783812548482,7,79514:037:0033,0
150,7,Nissan Leaf e+,False,43.83783812548482,7,79507:007:0005,0
151,8,Nissan Leaf e+,False,42.97783812548482,7,79507:007:0005,0
152,9,Nissan Leaf e+,True,37.34536159584167,7,79507:007:0005,0
153,10,Nissan Leaf e+,True,43.945361595841675,7,79507:007:0005,0
154,11,Nissan Leaf e+,False,50.545361595841676,7,79507:007:0005,0
155,12,Nissan Leaf e+,True,48.33367396983989,7,79507:007:0005,0
156,13,Nissan Leaf e+,True,54.933673969839894,7,79507:007:0005,0
157,14,Nissan Leaf e+,False,56.0,7,79507:007:0005,0
158,15,Nissan Leaf e+,False,55.14,7,79507:007:0005,0
159,16,Nissan Leaf e+,True,48.12734801929046,7,79507:007:0005,0
160,17,Nissan Leaf e+,True,54.72734801929046,7,79507:007:0005,0
161,18,Nissan Leaf e+,True,56.0,7,79507:007:0005,0
162,19,Nissan Leaf e+,True,56.0,7,79514:037:0033,0
163,20,Nissan Leaf e+,True,56.0,7,79514:037:0033,0
164,21,Nissan Leaf e+,True,56.0,7,79514:037:0033,0
165,22,Nissan Leaf e+,True,56.0,7,79514:037:0033,0
166,23,Nissan Leaf e+,True,56.0,7,79514:037:0033,0
167,24,Nissan Leaf e+,False,56.0,7,79514:037:0033,0
168,1,Nissan Leaf e+,True,55.14,8,79514:037:0033,0
169,2,Nissan Leaf e+,True,56.0,8,79514:037:0033,0
170,3,Nissan Leaf e+,True,56.0,8,79514:037:0033,0
171,4,Nissan Leaf e+,True,56.0,8,79514:037:0033,0
172,5,Nissan Leaf e+,True,56.0,8,79514:037:0033,0
173,6,Nissan Leaf e+,True,56.0,8,79514:037:0033,0
174,7,Nissan Leaf e+,False,56.0,8,79507:007:0005,0
175,8,Nissan Leaf e+,False,55.14,8,79507:007:0005,0
176,9,Nissan Leaf e+,True,52.212236340857054,8,79507:007:0005,0
177,10,Nissan Leaf e+,False,56.0,8,79507:007:0005,0
178,11,Nissan Leaf e+,False,49.02570975280671,8,79507:007:0005,0
179,12,Nissan Leaf e+,True,48.16570975280671,8,79507:007:0005,0
180,13,Nissan Leaf e+,True,54.765709752806714,8,79507:007:0005,0
181,14,Nissan Leaf e+,True,56.0,8,79507:007:0005,0
182,15,Nissan Leaf e+,False,56.0,8,79507:007:0005,0
183,16,Nissan Leaf e+,True,55.14,8,79507:007:0005,0
184,17,Nissan Leaf e+,False,56.0,8,79507:007:0005,0
185,18,Nissan Leaf e+,True,48.884358020435776,8,79507:007:0005,0
186,19,Nissan Leaf e+,False,55.48435802043578,8,79514:037:0033,0
187,20,Nissan Leaf e+,False,52.15821769526207,8,79514:037:0033,0
188,21,Nissan Leaf e+,False,46.082977974681505,8,79514:037:0033,0
189,22,Nissan Leaf e+,True,39.621787411100144,8,79514:037:0033,0
190,23,Nissan Leaf e+,False,46.221787411100145,8,79514:037:0033,0
191,24,Nissan Leaf e+,False,35.62860257114264,8,79514:037:0033,0
192,1,Nissan Leaf e+,True,30.49333591697713,9,79514:037:0033,0
193,2,Nissan Leaf e+,True,37.09333591697713,9,79514:037:0033,0
194,3,Nissan Leaf e+,True,43.693335916977134,9,79514:037:0033,0
195,4,Nissan Leaf e+,False,50.293335916977135,9,79514:037:0033,0
196,5,Nissan Leaf e+,True,34.81333591697714,9,79514:037:0033,0
197,6,Nissan Leaf e+,True,41.41333591697714,9,79514:037:0033,0
198,7,Nissan Leaf e+,False,48.01333591697714,9,79507:007:0005,0
199,8,Nissan Leaf e+,False,47.15333591697714,9,79507:007:0005,0
200,9,Nissan Leaf e+,False,36.33384360285305,9,79507:007:0005,0
201,10,Nissan Leaf e+,False,35.118882019826934,9,79507:007:0005,0
202,11,Nissan Leaf e+,False,29.74572772338562,9,79507:007:0005,0
203,12,Nissan Leaf e+,True,21.792138712672504,9,79507:007:0005,0
204,13,Nissan Leaf e+,True,28.392138712672505,9,79507:007:0005,0
205,14,Nissan Leaf e+,False,34.99213871267251,9,79507:007:0005,0
206,15,Nissan Leaf e+,True,29.46592546123373,9,79507:007:0005,0
207,16,Nissan Leaf e+,False,36.06592546123373,9,79507:007:0005,0
208,17,Nissan Leaf e+,True,31.96415066432345,9,79507:007:0005,0
209,18,Nissan Leaf e+,True,38.56415066432345,9,79507:007:0005,0
210,19,Nissan Leaf e+,True,45.16415066432345,9,79514:037:0033,0
211,20,Nissan Leaf e+,True,51.76415066432345,9,79514:037:0033,0
212,21,Nissan Leaf e+,False,56.0,9,79514:037:0033,0
213,22,Nissan Leaf e+,False,50.7056731380514,9,79514:037:0033,0
214,23,Nissan Leaf e+,False,36.56595725701136,9,79514:037:0033,0
215,24,Nissan Leaf e+,True,26.28992595618835,9,79514:037:0033,0
216,1,Nissan Leaf e+,True,32.88992595618835,10,79514:037:0033,0
217,2,Nissan Leaf e+,True,39.48992595618835,10,79514:037:0033,0
218,3,Nissan Leaf e+,True,46.08992595618835,10,79514:037:0033,0
219,4,Nissan Leaf e+,True,52.689925956188354,10,79514:037:0033,0
220,5,Nissan Leaf e+,True,56.0,10,79514:037:0033,0
221,6,Nissan Leaf e+,False,56.0,10,79514:037:0033,0
222,7,Nissan Leaf e+,False,55.14,10,79507:007:0005,0
223,8,Nissan Leaf e+,True,54.28,10,79507:007:0005,0
224,9,Nissan Leaf e+,False,56.0,10,79507:007:0005,0
225,10,Nissan Leaf e+,True,48.17061984631229,10,79507:007:0005,0
226,11,Nissan Leaf e+,True,54.77061984631229,10,79507:007:0005,0
227,12,Nissan Leaf e+,True,56.0,10,79507:007:0005,0
228,13,Nissan Leaf e+,True,56.0,10,79507:007:0005,0
229,14,Nissan Leaf e+,False,56.0,10,79507:007:0005,0
230,15,Nissan Leaf e+,True,55.14,10,79507:007:0005,0
231,16,Nissan Leaf e+,False,56.0,10,79507:007:0005,0
232,17,Nissan Leaf e+,True,49.94882327618019,10,79507:007:0005,0
233,18,Nissan Leaf e+,True,56.0,10,79507:007:0005,0
234,19,Nissan Leaf e+,False,56.0,10,79514:037:0033,0
235,20,Nissan Leaf e+,True,55.14,10,79514:037:0033,0
236,21,Nissan Leaf e+,False,56.0,10,79514:037:0033,0
237,22,Nissan Leaf e+,True,49.297423305037086,10,79514:037:0033,0
238,23,Nissan Leaf e+,True,55.89742330503709,10,79514:037:0033,0
239,24,Nissan Leaf e+,True,56.0,10,79514:037:0033,0
240,1,Nissan Leaf e+,True,56.0,11,79514:037:0033,0
241,2,Nissan Leaf e+,True,56.0,11,79514:037:0033,0
242,3,Nissan Leaf e+,True,56.0,11,79514:037:0033,0
243,4,Nissan Leaf e+,True,56.0,11,79514:037:0033,0
244,5,Nissan Leaf e+,True,56.0,11,79514:037:0033,0
245,6,Nissan Leaf e+,False,56.0,11,79514:037:0033,0
246,7,Nissan Leaf e+,False,53.7769610364128,11,79507:007:0005,0
247,8,Nissan Leaf e+,False,43.32952019147433,11,79507:007:0005,0
248,9,Nissan Leaf e+,False,36.11378116457585,11,79507:007:0005,0
249,10,Nissan Leaf e+,True,27.696924393582357,11,79507:007:0005,0
250,11,Nissan Leaf e+,True,34.29692439358236,11,79507:007:0005,0
251,12,Nissan Leaf e+,False,40.89692439358236,11,79507:007:0005,0
252,13,Nissan Leaf e+,True,40.03692439358236,11,79507:007:0005,0
253,14,Nissan Leaf e+,True,46.63692439358236,11,79507:007:0005,0
254,15,Nissan Leaf e+,False,53.23692439358236,11,79507:007:0005,0
255,16,Nissan Leaf e+,True,45.055779664800106,11,79507:007:0005,0
256,17,Nissan Leaf e+,False,51.65577966480011,11,79507:007:0005,0
257,18,Nissan Leaf e+,False,50.79577966480011,11,79507:007:0005,0
258,19,Nissan Leaf e+,True,49.93577966480011,11,79514:037:0033,0
259,20,Nissan Leaf e+,True,56.0,11,79514:037:0033,0
260,21,Nissan Leaf e+,True,56.0,11,79514:037:0033,0
261,22,Nissan Leaf e+,False,56.0,11,79514:037:0033,0
262,23,Nissan Leaf e+,True,49.29929305646678,11,79514:037:0033,0
263,24,Nissan Leaf e+,False,55.89929305646678,11,79514:037:0033,0
264,1,Nissan Leaf e+,True,54.519428388188985,12,79514:037:0033,0
265,2,Nissan Leaf e+,True,56.0,12,79514:037:0033,0
266,3,Nissan Leaf e+,False,56.0,12,79514:037:0033,0
267,4,Nissan Leaf e+,True,55.14,12,79514:037:0033,0
268,5,Nissan Leaf e+,True,56.0,12,79514:037:0033,0
269,6,Nissan Leaf e+,False,56.0,12,79514:037:0033,0
270,7,Nissan Leaf e+,False,51.27095571703615,12,79507:007:0005,0
271,8,Nissan Leaf e+,True,46.76531827712923,12,79507:007:0005,0
272,9,Nissan Leaf e+,True,53.365318277129234,12,79507:007:0005,0
273,10,Nissan Leaf e+,True,56.0,12,79507:007:0005,0
274,11,Nissan Leaf e+,False,56.0,12,79507:007:0005,0
275,12,Nissan Leaf e+,True,43.36802950870994,12,79507:007:0005,0
276,13,Nissan Leaf e+,True,49.96802950870994,12,79507:007:0005,0
277,14,Nissan Leaf e+,True,56.0,12,79507:007:0005,0
278,15,Nissan Leaf e+,True,56.0,12,79507:007:0005,0
279,16,Nissan Leaf e+,True,56.0,12,79507:007:0005,0
280,17,Nissan Leaf e+,False,56.0,12,79507:007:0005,0
281,18,Nissan Leaf e+,False,55.14,12,79507:007:0005,0
282,19,Nissan Leaf e+,True,54.28,12,79514:037:0033,0
283,20,Nissan Leaf e+,True,56.0,12,79514:037:0033,0
284,21,Nissan Leaf e+,False,56.0,12,79514:037:0033,0
285,22,Nissan Leaf e+,True,50.554774562131655,12,79514:037:0033,0
286,23,Nissan Leaf e+,True,56.0,12,79514:037:0033,0
287,24,Nissan Leaf e+,False,56.0,12,79514:037:0033,0
288,1,Nissan Leaf e+,True,46.09331605995769,13,79514:037:0033,0
289,2,Nissan Leaf e+,True,52.69331605995769,13,79514:037:0033,0
290,3,Nissan Leaf e+,True,56.0,13,79514:037:0033,0
291,4,Nissan Leaf e+,True,56.0,13,79514:037:0033,0
292,5,Nissan Leaf e+,False,56.0,13,79514:037:0033,0
293,6,Nissan Leaf e+,True,46.014149012183935,13,79514:037:0033,0
294,7,Nissan Leaf e+,False,52.61414901218394,13,79507:007:0005,0
295,8,Nissan Leaf e+,False,45.378487647676536,13,79507:007:0005,0
296,9,Nissan Leaf e+,False,37.95432579596698,13,79507:007:0005,0
297,10,Nissan Leaf e+,True,37.09432579596698,13,79507:007:0005,0
298,11,Nissan Leaf e+,True,43.69432579596698,13,79507:007:0005,0
299,12,Nissan Leaf e+,True,50.294325795966984,13,79507:007:0005,0
300,13,Nissan Leaf e+,True,56.0,13,79507:007:0005,0
301,14,Nissan Leaf e+,True,56.0,13,79507:007:0005,0
302,15,Nissan Leaf e+,True,56.0,13,79507:007:0005,0
303,16,Nissan Leaf e+,False,56.0,13,79507:007:0005,0
304,17,Nissan Leaf e+,True,50.4756304537122,13,79507:007:0005,0
305,18,Nissan Leaf e+,True,56.0,13,79507:007:0005,0
306,19,Nissan Leaf e+,False,56.0,13,79514:037:0033,0
307,20,Nissan Leaf e+,True,55.14,13,79514:037:0033,0
308,21,Nissan Leaf e+,False,56.0,13,79514:037:0033,0
309,22,Nissan Leaf e+,False,47.60338635273786,13,79514:037:0033,0
310,23,Nissan Leaf e+,False,41.34518439292303,13,79514:037:0033,0
311,24,Nissan Leaf e+,True,25.865184392923034,13,79514:037:0033,0
312,1,Nissan Leaf e+,False,32.465184392923035,14,79514:037:0033,0
313,2,Nissan Leaf e+,True,23.8621627558593,14,79514:037:0033,0
314,3,Nissan Leaf e+,False,30.462162755859296,14,79514:037:0033,0
315,4,Nissan Leaf e+,True,29.602162755859297,14,79514:037:0033,0
316,5,Nissan Leaf e+,True,36.2021627558593,14,79514:037:0033,0
317,6,Nissan Leaf e+,True,42.8021627558593,14,79514:037:0033,0
318,7,Nissan Leaf e+,True,49.4021627558593,14,79507:007:0005,0
319,8,Nissan Leaf e+,False,56.0,14,79507:007:0005,0
320,9,Nissan Leaf e+,False,46.39731930248037,14,79507:007:0005,0
321,10,Nissan Leaf e+,False,40.72617364106332,14,79507:007:0005,0
322,11,Nissan Leaf e+,False,39.86617364106332,14,79507:007:0005,0
323,12,Nissan Leaf e+,True,37.27151268000672,14,79507:007:0005,0
324,13,Nissan Leaf e+,True,43.871512680006724,14,79507:007:0005,0
325,14,Nissan Leaf e+,False,50.471512680006725,14,79507:007:0005,0
326,15,Nissan Leaf e+,False,45.5412128691864,14,79507:007:0005,0
327,16,Nissan Leaf e+,True,31.305974673836772,14,79507:007:0005,0
328,17,Nissan Leaf e+,False,37.90597467383677,14,79507:007:0005,0
329,18,Nissan Leaf e+,False,29.753443542549324,14,79507:007:0005,0
330,19,Nissan Leaf e+,True,22.55883380158184,14,79514:037:0033,0
331,20,Nissan Leaf e+,False,29.158833801581842,14,79514:037:0033,0
332,21,Nissan Leaf e+,True,25.43057580298617,14,79514:037:0033,0
333,22,Nissan Leaf e+,False,32.03057580298617,14,79514:037:0033,0
334,23,Nissan Leaf e+,True,21.571379177990096,14,79514:037:0033,0
335,24,Nissan Leaf e+,True,28.171379177990097,14,79514:037:0033,0
336,1,Nissan Leaf e+,True,34.7713791779901,15,79514:037:0033,0
337,2,Nissan Leaf e+,True,41.3713791779901,15,79514:037:0033,0
338,3,Nissan Leaf e+,True,47.9713791779901,15,79514:037:0033,0
339,4,Nissan Leaf e+,True,54.5713791779901,15,79514:037:0033,0
340,5,Nissan Leaf e+,True,56.0,15,79514:037:0033,0
341,6,Nissan Leaf e+,True,56.0,15,79514:037:0033,0
342,7,Nissan Leaf e+,False,56.0,15,79507:007:0005,0
343,8,Nissan Leaf e+,True,51.18307756410715,15,79507:007:0005,0
344,9,Nissan Leaf e+,True,56.0,15,79507:007:0005,0
345,10,Nissan Leaf e+,False,56.0,15,79507:007:0005,0
346,11,Nissan Leaf e+,True,51.0111650153505,15,79507:007:0005,0
347,12,Nissan Leaf e+,True,56.0,15,79507:007:0005,0
348,13,Nissan Leaf e+,True,56.0,15,79507:007:0005,0
349,14,Nissan Leaf e+,True,56.0,15,79507:007:0005,0
350,15,Nissan Leaf e+,True,56.0,15,79507:007:0005,0
351,16,Nissan Leaf e+,False,56.0,15,79507:007:0005,0
352,17,Nissan Leaf e+,False,54.3119490034344,15,79507:007:0005,0
353,18,Nissan Leaf e+,False,53.4519490034344,15,79507:007:0005,0
354,19,Nissan Leaf e+,True,50.89416513815219,15,79514:037:0033,0
355,20,Nissan Leaf e+,False,56.0,15,79514:037:0033,0
356,21,Nissan Leaf e+,False,53.829617559408035,15,79514:037:0033,0
357,22,Nissan Leaf e+,False,52.969617559408036,15,79514:037:0033,0
358,23,Nissan Leaf e+,True,38.34601151285381,15,79514:037:0033,0
359,24,Nissan Leaf e+,True,44.946011512853815,15,79514:037:0033,0
360,1,Nissan Leaf e+,True,51.546011512853816,16,79514:037:0033,0
361,2,Nissan Leaf e+,True,56.0,16,79514:037:0033,0
362,3,Nissan Leaf e+,False,56.0,16,79514:037:0033,0
363,4,Nissan Leaf e+,True,55.14,16,79514:037:0033,0
364,5,Nissan Leaf e+,True,56.0,16,79514:037:0033,0
365,6,Nissan Leaf e+,True,56.0,16,79514:037:0033,0
366,7,Nissan Leaf e+,True,56.0,16,79507:007:0005,0
367,8,Nissan Leaf e+,False,56.0,16,79507:007:0005,0
368,9,Nissan Leaf e+,False,42.062321926167606,16,79507:007:0005,0
369,10,Nissan Leaf e+,False,40.66504474190444,16,79507:007:0005,0
370,11,Nissan Leaf e+,True,35.63322385808682,16,79507:007:0005,0
371,12,Nissan Leaf e+,False,42.233223858086824,16,79507:007:0005,0
372,13,Nissan Leaf e+,False,41.273449761803924,16,79507:007:0005,0
373,14,Nissan Leaf e+,False,38.14677256986397,16,79507:007:0005,0
374,15,Nissan Leaf e+,False,34.3844356885815,16,79507:007:0005,0
375,16,Nissan Leaf e+,False,25.002259146980435,16,79507:007:0005,0
376,17,Nissan Leaf e+,False,24.142259146980436,16,79507:007:0005,0
377,18,Nissan Leaf e+,True,13.777428913820795,16,79507:007:0005,0
378,19,Nissan Leaf e+,True,20.377428913820793,16,79514:037:0033,0
379,20,Nissan Leaf e+,True,26.977428913820795,16,79514:037:0033,0
380,21,Nissan Leaf e+,True,33.577428913820796,16,79514:037:0033,0
381,22,Nissan Leaf e+,False,40.1774289138208,16,79514:037:0033,0
382,23,Nissan Leaf e+,True,32.56559556553392,16,79514:037:0033,0
383,24,Nissan Leaf e+,False,39.16559556553392,16,79514:037:0033,0
384,1,Nissan Leaf e+,True,38.30559556553392,17,79514:037:0033,0
385,2,Nissan Leaf e+,True,44.90559556553392,17,79514:037:0033,0
386,3,Nissan Leaf e+,True,51.50559556553392,17,79514:037:0033,0
387,4,Nissan Leaf e+,True,56.0,17,79514:037:0033,0
388,5,Nissan Leaf e+,True,56.0,17,79514:037:0033,0
389,6,Nissan Leaf e+,True,56.0,17,79514:037:0033,0
390,7,Nissan Leaf e+,True,56.0,17,79507:007:0005,0
391,8,Nissan Leaf e+,True,56.0,17,79507:007:0005,0
392,9,Nissan Leaf e+,False,56.0,17,79507:007:0005,0
393,10,Nissan Leaf e+,True,55.14,17,79507:007:0005,0
394,11,Nissan Leaf e+,True,56.0,17,79507:007:0005,0
